source,org-name,prefix_root,prefix,created,netname,org,mnt-by,last-modified,exact_origin,country_root,country
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.170.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.171.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.172.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.173.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.174.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.175.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.176.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.177.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.178.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.179.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.180.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.181.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.182.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.183.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.184.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.185.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.186.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.187.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.188.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.189.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.190.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.191.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.192.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.193.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.194.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.195.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.196.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.197.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.198.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.199.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.200.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.201.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.202.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.203.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,KE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.204.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.205.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.206.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.207.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.208.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.209.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,MY
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.210.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,MY
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.211.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,AM
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.212.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,AM
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.213.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,AM
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.214.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.215.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.216.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.217.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.218.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.219.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.220.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.221.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.222.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.223.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,ES
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.224.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.225.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.226.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.227.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.228.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,VN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.229.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,VN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.230.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,VN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.231.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,VN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.232.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.233.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.234.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.235.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.236.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.237.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IQ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.238.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.239.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.240.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.241.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.242.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.243.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,IR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.244.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.245.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.246.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.247.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.248.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.249.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.250.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.251.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,PK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.252.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,TJ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.253.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,TJ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.254.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,TJ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.233.255.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,TJ
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.1.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS65534;AS65534;AS65534;AS65534;AS65534;AS65534,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.2.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.3.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.4.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.5.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.6.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.7.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.9.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.10.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.11.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.12.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.13.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.14.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.15.0/24,,CenturyNetworks_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS40065;AS40065;AS40065;AS40065;AS40065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.20.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.21.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.22.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.23.0/24,,Bunny_Technology_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS5065,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.28.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS136744,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.235.29.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS136744,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.2.0/24,,Ocean_Wave_Communication_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS136442,SC,MM
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.3.0/24,,Ocean_Wave_Communication_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS136442;AS136442,SC,MM
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.8.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.9.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.10.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.11.0/24,,IT_Hostline_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS44559,SC,GE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.12.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS45102,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.13.0/24,,TechEye_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS996;AS996;AS996;AS18046,SC,JP
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.15.0/24,,StepGo_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS63888,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.17.0/24,,TaoBao_Hong_Kong_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS45102,SC,DE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.18.0/24,,HUIZE_LTD,,CIL1-MNT LARUS-SERVICE-MNT,,AS206003,SC,IN
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.29.0/24,,Cableconnect_CoLtd,,CIL1-MNT LARUS-SERVICE-MNT,,AS135419,SC,TH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.31.0/24,,BitCommand_LLC,,CIL1-MNT LARUS-SERVICE-MNT,,AS212552,SC,DE
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.76.0/24,,Evoxt_Enterprise,,CIL1-MNT LARUS-SERVICE-MNT,,AS149440,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.77.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,KR
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.78.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.79.0/24,,GLOBAL_COMMUNICATION_NETWORK_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS20473,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.84.0/24,,Pine_Hosting,,CIL1-MNT LARUS-SERVICE-MNT,,AS198990,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.85.0/24,,OCEANBLUE_CLOUD_TECHNOLOGY_LIMITED,,CIL1-MNT LARUS-SERVICE-MNT,,AS40178,SC,US
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.86.0/24,,Cloud_Innovation,,CIL1-MNT LARUS-SERVICE-MNT,,AS174,SC,BD
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.87.0/24,,HGC_Global_Communications_Limited,,CIL1-MNT LARUS-SERVICE-MNT,,AS137996,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.88.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.89.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.90.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.91.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.92.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.93.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.94.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.95.0/24,,Streamtech_System_Technologies_Inc,,CIL1-MNT LARUS-SERVICE-MNT,,AS138965,SC,PH
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.96.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.110.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.111.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.112.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.113.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.115.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.116.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443;AS58879,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.117.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.118.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.119.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.120.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.124.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.125.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.126.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
AFRINIC,Cloud Innovation Ltd,156.224.0.0/11,156.236.127.0/24,,Shenzhen_Panshi_Yuntian_Network_Technology,,CIL1-MNT LARUS-SERVICE-MNT,,AS137443,SC,HK
