origin,time,time_utc_str,peer_asn,peer_ip,prefix,type,as_path
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.238.214,151.8.254.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.238.214,157.203.50.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.238.214,157.203.51.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.226.214,166.81.2.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.238.214,166.81.2.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.226.214,168.252.108.0/24,A,"['58511', '7474', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.238.214,168.252.108.0/24,A,"['58511', '7474', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.40.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.41.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.42.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.43.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.44.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.45.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.46.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.226.214,183.177.47.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.40.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.41.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.42.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.43.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.44.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.45.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.46.0/24,A,"['58511', '1299', '32787']"
32787,1519835694.0,2018-02-28 16:34:54,58511,195.66.238.214,183.177.47.0/24,A,"['58511', '1299', '32787']"
32787,1519835696.0,2018-02-28 16:34:56,58511,195.66.226.214,186.113.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835696.0,2018-02-28 16:34:56,58511,195.66.238.214,186.113.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,193.5.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,193.19.90.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,193.19.90.0/23,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,193.19.91.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,193.21.248.0/21,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,193.5.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,193.19.90.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,193.19.90.0/23,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,193.19.91.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,193.21.248.0/21,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.34.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.34.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.34.10.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.50.35.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.75.128.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.238.214,194.75.129.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.34.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.34.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.34.10.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.50.35.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.75.128.0/24,A,"['58511', '1299', '32787']"
32787,1519835697.0,2018-02-28 16:34:57,58511,195.66.226.214,194.75.129.0/24,A,"['58511', '1299', '32787']"
132787,1519835697.0,2018-02-28 16:34:57,58511,45.127.172.149,43.242.245.0/24,A,"['58511', '9498', '55644', '132787']"
32787,1519835698.0,2018-02-28 16:34:58,58511,195.66.238.214,195.171.195.0/24,A,"['58511', '1299', '32787']"
32787,1519835698.0,2018-02-28 16:34:58,58511,195.66.238.214,195.171.220.0/24,A,"['58511', '1299', '32787']"
32787,1519835698.0,2018-02-28 16:34:58,58511,195.66.226.214,195.171.195.0/24,A,"['58511', '1299', '32787']"
32787,1519835698.0,2018-02-28 16:34:58,58511,195.66.226.214,195.171.220.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,207.203.28.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,207.203.29.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,207.203.30.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,207.203.28.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,207.203.29.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,207.203.30.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.65.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.65.15.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.112.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.131.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.144.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.144.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.145.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.146.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.147.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.148.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.149.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.150.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.151.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.152.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.153.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.154.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.155.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.158.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.158.0/23,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.159.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.160.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.160.0/22,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.161.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.162.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.163.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.164.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.165.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.166.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.167.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.168.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.168.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.169.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.170.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.171.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.172.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.173.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.174.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.176.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.176.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.178.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.179.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.180.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.181.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.182.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.183.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.184.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.185.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.186.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.187.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.188.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.189.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.190.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,209.200.191.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.65.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.65.15.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.112.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.131.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.144.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.144.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.145.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.146.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.147.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.148.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.149.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.150.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.151.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.152.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.153.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.154.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.155.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.158.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.158.0/23,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.159.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.160.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.160.0/22,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.161.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.162.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.163.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.164.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.165.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.166.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.167.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.168.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.168.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.169.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.170.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.171.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.172.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.173.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.174.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.176.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.176.0/21,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.178.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.179.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.180.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.181.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.182.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.183.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.184.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.185.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.186.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.187.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.188.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.189.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.190.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,209.200.191.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,212.239.17.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.226.214,216.12.45.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,212.239.17.0/24,A,"['58511', '1299', '32787']"
32787,1519835700.0,2018-02-28 16:35:00,58511,195.66.238.214,216.12.45.0/24,A,"['58511', '1299', '32787']"
132787,1519835720.0,2018-02-28 16:35:20,58511,103.247.3.8,43.242.245.0/24,A,"['58511', '9498', '55644', '132787']"
132787,1519835725.0,2018-02-28 16:35:25,262757,187.16.223.117,43.242.247.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835725.0,2018-02-28 16:35:25,262757,187.16.223.117,103.24.173.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835725.0,2018-02-28 16:35:25,262757,187.16.223.117,103.24.174.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835725.0,2018-02-28 16:35:25,262757,187.16.223.117,103.31.215.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835726.0,2018-02-28 16:35:26,262757,187.16.223.117,43.242.247.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835726.0,2018-02-28 16:35:26,262757,187.16.223.117,103.24.173.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835726.0,2018-02-28 16:35:26,262757,187.16.223.117,103.24.174.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
132787,1519835726.0,2018-02-28 16:35:26,262757,187.16.223.117,103.31.215.0/24,A,"['262757', '4230', '701', '1273', '55410', '132787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.226.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.238.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519835732.0,2018-02-28 16:35:32,58511,195.66.238.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
