prefix,provider,origin,time,as_path,scrubber
69.10.42.0/24,396998,19318,1733218878.0,"['49544', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218878.0,"['138195', '3786', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218879.0,"['4777', '4713', '2914', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218879.0,"['29222', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218879.0,"['199524', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218880.0,"['131477', '65511', '140096', '150684', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218880.0,"['199524', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218880.0,"['198385', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218880.0,"['58308', '59689', '29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218880.0,"['133210', '132337', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218880.0,"['43733', '8932', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['199524', '4637', '396998', '19318']","396998,199524"
69.10.42.0/24,396998,19318,1733218881.0,"['58308', '59689', '29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['25160', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['59605', '1299', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['31742', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['48070', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218881.0,"['12969', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218882.0,"['45049', '6696', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218882.0,"['25160', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218882.0,"['271253', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218882.0,"['151381', '150369', '17676', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218883.0,"['3212', '31042', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218883.0,"['264479', '7195', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218883.0,"['1280', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218884.0,"['6908', '1239', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218884.0,"['35369', '2914', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218884.0,"['8660', '1267', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218884.0,"['197580', '3491', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218886.0,"['35710', '3320', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218886.0,"['50304', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218886.0,"['132847', '1221', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218886.0,"['28910', '58453', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['394414', '32621', '6939', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['56457', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['49434', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['196621', '8758', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['51185', '6762', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218887.0,"['3549', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218888.0,"['132825', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218888.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218888.0,"['49544', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218889.0,"['35710', '3320', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218889.0,"['19151', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218889.0,"['9002', '3356', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218889.0,"['4608', '4826', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218890.0,"['61573', '37468', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218890.0,"['21282', '9198', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218891.0,"['327804', '37271', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218892.0,"['917', '60068', '3356', '3257', '396998', '19318']","60068,396998"
69.10.42.0/24,396998,19318,1733218893.0,"['174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218894.0,"['328840', '327727', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218896.0,"['1257', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218897.0,"['3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218900.0,"['12350', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218901.0,"['38001', '3491', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218902.0,"['2497', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218906.0,"['2497', '4637', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218907.0,"['2613', '6893', '25091', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218907.0,"['21232', '15576', '29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218908.0,"['196621', '8758', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218909.0,"['6720', '1853', '21320', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218910.0,"['198385', '15576', '29075', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218926.0,"['14840', '174', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733218950.0,"['50300', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733219166.0,"['34927', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733219166.0,"['209650', '34927', '9002', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733219218.0,"['51088', '3257', '396998', '19318']",396998
69.10.42.0/24,396998,19318,1733219494.0,"['198385', '15576', '29075', '396998', '19318']",396998
