Unnamed: 0,prefix,provider,origin,time,as_path,scrubber
1237,103.71.154.0/24,136933,132325,1733243162,"['6424', '6762', '1299', '59796', '136933', '132325']",59796
1238,103.71.154.0/24,136933,132325,1733243162,"['6424', '6762', '9002', '59796', '136933', '132325']",59796
1239,103.71.154.0/24,136933,132325,1733243163,"['56457', '174', '1299', '59796', '136933', '132325']",59796
1240,103.71.154.0/24,136933,132325,1733243163,"['28824', '8896', '33891', '59796', '136933', '132325']",59796
1241,103.71.154.0/24,136933,132325,1733243163,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1242,103.71.154.0/24,136933,132325,1733243163,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1243,103.71.154.0/24,136933,132325,1733243163,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1244,103.71.154.0/24,136933,132325,1733243163,"['15623', '4455', '33891', '59796', '136933', '132325']",59796
1245,103.71.154.0/24,136933,132325,1733243163,"['14630', '2914', '59796', '59796', '136933', '132325']",59796
1246,103.71.154.0/24,136933,132325,1733243163,"['6908', '9002', '59796', '136933', '132325']",59796
1247,103.71.154.0/24,136933,132325,1733243163,"['13830', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1248,103.71.154.0/24,136933,132325,1733243163,"['20514', '1299', '59796', '136933', '132325']",59796
1249,103.71.154.0/24,136933,132325,1733243163,"['5392', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1250,103.71.154.0/24,136933,132325,1733243164,"['3320', '1299', '59796', '136933', '132325']",59796
1251,103.71.154.0/24,136933,132325,1733243164,"['37239', '37468', '9002', '59796', '136933', '132325']",59796
1252,103.71.154.0/24,136933,132325,1733243164,"['59891', '51395', '6939', '59796', '136933', '132325']",59796
1253,103.71.154.0/24,136933,132325,1733243164,"['28634', '4230', '1299', '59796', '136933', '132325']",59796
1254,103.71.154.0/24,136933,132325,1733243164,"['22548', '2914', '59796', '59796', '136933', '132325']",59796
1255,103.71.154.0/24,136933,132325,1733243165,"['58057', '1836', '33891', '59796', '136933', '132325']",59796
1256,103.71.154.0/24,136933,132325,1733243165,"['58057', '1836', '33891', '59796', '136933', '132325']",59796
1257,103.71.154.0/24,136933,132325,1733243166,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1258,103.71.154.0/24,136933,132325,1733243166,"['20932', '33891', '59796', '136933', '132325']",59796
1259,103.71.154.0/24,136933,132325,1733243167,"['1257', '9002', '59796', '136933', '132325']",59796
1260,103.71.154.0/24,136933,132325,1733243167,"['15605', '6762', '9002', '59796', '136933', '132325']",59796
1261,103.71.154.0/24,136933,132325,1733243168,"['25091', '33891', '59796', '136933', '132325']",59796
1262,103.71.154.0/24,136933,132325,1733243168,"['396998', '4637', '3491', '136933', '136933', '132325']",396998
1263,103.71.154.0/24,136933,132325,1733243169,"['48237', '1299', '59796', '136933', '132325']",59796
1264,103.71.154.0/24,136933,132325,1733243169,"['3214', '1299', '59796', '136933', '132325']",59796
1265,103.71.154.0/24,136933,132325,1733243169,"['57187', '15802', '33891', '59796', '136933', '132325']",59796
1266,103.71.154.0/24,136933,132325,1733243169,"['51786', '15623', '4455', '33891', '59796', '136933', '132325']",59796
1267,103.71.154.0/24,136933,132325,1733243169,"['199524', '1299', '59796', '136933', '132325']","59796,199524"
1268,103.71.154.0/24,136933,132325,1733243169,"['19151', '33891', '59796', '136933', '132325']",59796
1269,103.71.154.0/24,136933,132325,1733243169,"['48362', '1299', '59796', '136933', '132325']",59796
1270,103.71.154.0/24,136933,132325,1733243169,"['917', '3214', '1299', '59796', '136933', '132325']",59796
1271,103.71.154.0/24,136933,132325,1733243169,"['917', '25369', '33891', '59796', '136933', '132325']",59796
1272,103.71.154.0/24,136933,132325,1733243169,"['199938', '1299', '59796', '136933', '132325']",59796
1273,103.71.154.0/24,136933,132325,1733243169,"['209650', '34927', '1299', '59796', '136933', '132325']",59796
1274,103.71.154.0/24,136933,132325,1733243169,"['42541', '1299', '59796', '136933', '132325']",59796
1275,103.71.154.0/24,136933,132325,1733243169,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1276,103.71.154.0/24,136933,132325,1733243169,"['49432', '48362', '1299', '59796', '136933', '132325']",59796
1277,103.71.154.0/24,136933,132325,1733243169,"['13830', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1278,103.71.154.0/24,136933,132325,1733243169,"['6233', '1299', '59796', '136933', '132325']",59796
1279,103.71.154.0/24,136933,132325,1733243169,"['48362', '1299', '59796', '136933', '132325']",59796
1280,103.71.154.0/24,136933,132325,1733243169,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1281,103.71.154.0/24,136933,132325,1733243169,"['64475', '3320', '9002', '59796', '136933', '132325']",59796
1282,103.71.154.0/24,136933,132325,1733243169,"['58299', '6939', '59796', '136933', '132325']",59796
1283,103.71.154.0/24,136933,132325,1733243169,"['210937', '1299', '59796', '136933', '132325']",59796
1284,103.71.154.0/24,136933,132325,1733243169,"['34927', '1299', '59796', '136933', '132325']",59796
1285,103.71.154.0/24,136933,132325,1733243169,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796
1286,103.71.154.0/24,136933,132325,1733243170,"['213241', '9002', '59796', '136933', '132325']",59796
1287,103.71.154.0/24,136933,132325,1733243170,"['35266', '1299', '59796', '136933', '132325']",59796
1288,103.71.154.0/24,136933,132325,1733243170,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1289,103.71.154.0/24,136933,132325,1733243170,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1290,103.71.154.0/24,136933,132325,1733243171,"['45489', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1291,103.71.154.0/24,136933,132325,1733243171,"['207910', '34019', '35625', '33891', '59796', '136933', '132325']",59796
1292,103.71.154.0/24,136933,132325,1733243171,"['263702', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1293,103.71.154.0/24,136933,132325,1733243171,"['25091', '33891', '59796', '136933', '132325']",59796
1295,103.71.154.0/24,136933,132325,1733243171,"['327960', '174', '1299', '59796', '136933', '132325']",59796
1296,103.71.154.0/24,136933,132325,1733243171,"['199524', '37100', '9002', '59796', '136933', '132325']","59796,199524"
1297,103.71.154.0/24,136933,132325,1733243171,"['34019', '35625', '33891', '59796', '136933', '132325']",59796
1298,103.71.154.0/24,136933,132325,1733243171,"['3549', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1299,103.71.154.0/24,136933,132325,1733243172,"['41327', '33891', '59796', '136933', '132325']",59796
1300,103.71.154.0/24,136933,132325,1733243172,"['50877', '204471', '9002', '59796', '136933', '132325']",59796
1301,103.71.154.0/24,136933,132325,1733243172,"['2500', '2914', '59796', '59796', '136933', '132325']",59796
1302,103.71.154.0/24,136933,132325,1733243172,"['2500', '2914', '59796', '59796', '136933', '132325']",59796
1303,103.71.154.0/24,136933,132325,1733243172,"['59919', '41327', '33891', '59796', '136933', '132325']",59796
1304,103.71.154.0/24,136933,132325,1733243172,"['38001', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1305,103.71.154.0/24,136933,132325,1733243172,"['513', '21320', '33891', '59796', '136933', '132325']",59796
1306,103.71.154.0/24,136933,132325,1733243172,"['31510', '33891', '59796', '136933', '132325']",59796
1307,103.71.154.0/24,136933,132325,1733243172,"['62167', '174', '1299', '59796', '136933', '132325']",59796
1308,103.71.154.0/24,136933,132325,1733243172,"['6881', '33891', '59796', '136933', '132325']",59796
1309,103.71.154.0/24,136933,132325,1733243173,"['29680', '3257', '33891', '59796', '136933', '132325']",59796
1310,103.71.154.0/24,136933,132325,1733243173,"['59605', '33891', '59796', '136933', '132325']",59796
1311,103.71.154.0/24,136933,132325,1733243173,"['50628', '33891', '59796', '136933', '132325']",59796
1312,103.71.154.0/24,136933,132325,1733243173,"['57111', '41327', '33891', '59796', '136933', '132325']",59796
1313,103.71.154.0/24,136933,132325,1733243173,"['12779', '33891', '59796', '136933', '132325']",59796
1314,103.71.154.0/24,136933,132325,1733243174,"['37697', '30844', '33891', '59796', '136933', '132325']",59796
1315,103.71.154.0/24,136933,132325,1733243175,"['35505', '44682', '34304', '9002', '59796', '136933', '132325']",59796
1316,103.71.154.0/24,136933,132325,1733243175,"['28792', '3257', '33891', '59796', '136933', '132325']",59796
1317,103.71.154.0/24,136933,132325,1733243176,"['3491', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1318,103.71.154.0/24,136933,132325,1733243176,"['37697', '37497', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1319,103.71.154.0/24,136933,132325,1733243176,"['37697', '37497', '1299', '59796', '136933', '132325']",59796
1320,103.71.154.0/24,136933,132325,1733243176,"['396998', '4637', '3491', '136933', '136933', '132325']",396998
1321,103.71.154.0/24,136933,132325,1733243177,"['35280', '3356', '3491', '136933', '136933', '132325']",35280
1322,103.71.154.0/24,136933,132325,1733243177,"['34177', '33891', '59796', '136933', '132325']",59796
1323,103.71.154.0/24,136933,132325,1733243177,"['2497', '1299', '59796', '136933', '132325']",59796
1324,103.71.154.0/24,136933,132325,1733243177,"['3320', '1299', '59796', '136933', '132325']",59796
1325,103.71.154.0/24,136933,132325,1733243177,"['12350', '33891', '59796', '136933', '132325']",59796
1326,103.71.154.0/24,136933,132325,1733243178,"['12779', '33891', '59796', '136933', '132325']",59796
1327,103.71.154.0/24,136933,132325,1733243179,"['328840', '60171', '9002', '59796', '136933', '132325']",59796
1328,103.71.154.0/24,136933,132325,1733243179,"['49544', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1329,103.71.154.0/24,136933,132325,1733243179,"['327804', '37271', '9002', '59796', '136933', '132325']",59796
1330,103.71.154.0/24,136933,132325,1733243179,"['8660', '1267', '9002', '59796', '136933', '132325']",59796
1331,103.71.154.0/24,136933,132325,1733243180,"['12779', '33891', '59796', '136933', '132325']",59796
1332,103.71.154.0/24,136933,132325,1733243180,"['6720', '33891', '59796', '136933', '132325']",59796
1333,103.71.154.0/24,136933,132325,1733243180,"['43733', '8932', '59796', '136933', '132325']",59796
1334,103.71.154.0/24,136933,132325,1733243181,"['271253', '6453', '1299', '59796', '136933', '132325']",59796
1335,103.71.154.0/24,136933,132325,1733243181,"['835', '1299', '59796', '136933', '132325']",59796
1336,103.71.154.0/24,136933,132325,1733243181,"['3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1337,103.71.154.0/24,136933,132325,1733243181,"['14907', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1338,103.71.154.0/24,136933,132325,1733243181,"['29075', '1299', '59796', '136933', '132325']",59796
1339,103.71.154.0/24,136933,132325,1733243181,"['8896', '33891', '59796', '136933', '132325']",59796
1340,103.71.154.0/24,136933,132325,1733243181,"['50629', '33891', '59796', '136933', '132325']",59796
1341,103.71.154.0/24,136933,132325,1733243181,"['17639', '9002', '59796', '136933', '132325']",59796
1342,103.71.154.0/24,136933,132325,1733243181,"['50629', '33891', '59796', '136933', '132325']",59796
1343,103.71.154.0/24,136933,132325,1733243182,"['1403', '1299', '59796', '136933', '132325']",59796
1344,103.71.154.0/24,136933,132325,1733243183,"['6894', '3257', '33891', '59796', '136933', '132325']",59796
1345,103.71.154.0/24,136933,132325,1733243183,"['559', '33891', '59796', '136933', '132325']",59796
1346,103.71.154.0/24,136933,132325,1733243183,"['204092', '30781', '33891', '59796', '136933', '132325']",59796
1347,103.71.154.0/24,136933,132325,1733243183,"['199524', '9002', '59796', '136933', '132325']","59796,199524"
1348,103.71.154.0/24,136933,132325,1733243184,"['57381', '42708', '33891', '59796', '136933', '132325']",59796
1349,103.71.154.0/24,136933,132325,1733243184,"['12969', '33891', '59796', '136933', '132325']",59796
1350,103.71.154.0/24,136933,132325,1733243184,"['1280', '6939', '59796', '136933', '132325']",59796
1353,103.71.154.0/24,136933,132325,1733243184,"['24482', '33891', '59796', '136933', '132325']",59796
1354,103.71.154.0/24,136933,132325,1733243185,"['271253', '6453', '1299', '59796', '136933', '132325']",59796
1355,103.71.154.0/24,136933,132325,1733243185,"['263152', '264409', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223
1356,103.71.154.0/24,136933,132325,1733243185,"['35280', '3356', '3491', '136933', '136933', '132325']",35280
1357,103.71.154.0/24,136933,132325,1733243185,"['24482', '33891', '59796', '136933', '132325']",59796
1358,103.71.154.0/24,136933,132325,1733243185,"['24482', '33891', '59796', '136933', '132325']",59796
1359,103.71.154.0/24,136933,132325,1733243185,"['19151', '33891', '59796', '136933', '132325']",59796
1360,103.71.154.0/24,136933,132325,1733243186,"['553', '33891', '59796', '136933', '132325']",59796
1361,103.71.154.0/24,136933,132325,1733243187,"['61573', '37468', '9002', '59796', '136933', '132325']",59796
1362,103.71.154.0/24,136933,132325,1733243187,"['202365', '50673', '33891', '59796', '136933', '132325']",59796
1363,103.71.154.0/24,136933,132325,1733243187,"['34800', '58057', '50673', '33891', '59796', '136933', '132325']",59796
1364,103.71.154.0/24,136933,132325,1733243188,"['6730', '33891', '59796', '136933', '132325']",59796
1365,103.71.154.0/24,136933,132325,1733243188,"['7575', '3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1366,103.71.154.0/24,136933,132325,1733243188,"['3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1367,103.71.154.0/24,136933,132325,1733243188,"['132847', '7474', '7473', '1299', '59796', '136933', '132325']",59796
1368,103.71.154.0/24,136933,132325,1733243189,"['51185', '6762', '9002', '59796', '136933', '132325']",59796
1369,103.71.154.0/24,136933,132325,1733243189,"['50304', '1299', '59796', '136933', '132325']",59796
1370,103.71.154.0/24,136933,132325,1733243189,"['20912', '174', '1299', '59796', '136933', '132325']",59796
1371,103.71.154.0/24,136933,132325,1733243190,"['680', '33891', '59796', '136933', '132325']",59796
1373,103.71.154.0/24,136933,132325,1733243190,"['48070', '1299', '59796', '136933', '132325']",59796
1374,103.71.154.0/24,136933,132325,1733243190,"['31742', '1299', '59796', '136933', '132325']",59796
1375,103.71.154.0/24,136933,132325,1733243190,"['35280', '6453', '3491', '136933', '136933', '132325']",35280
1376,103.71.154.0/24,136933,132325,1733243190,"['30950', '1299', '59796', '136933', '132325']",59796
1377,103.71.154.0/24,136933,132325,1733243190,"['199524', '6939', '136933', '136933', '136933', '132325']",199524
1378,103.71.154.0/24,136933,132325,1733243191,"['174', '1299', '59796', '136933', '132325']",59796
1379,103.71.154.0/24,136933,132325,1733243191,"['394414', '32621', '174', '1299', '59796', '136933', '132325']",59796
1380,103.71.154.0/24,136933,132325,1733243191,"['21282', '9198', '174', '1299', '59796', '136933', '132325']",59796
1381,103.71.154.0/24,136933,132325,1733243191,"['196621', '8758', '33891', '59796', '136933', '132325']",59796
1382,103.71.154.0/24,136933,132325,1733243191,"['25091', '33891', '59796', '136933', '132325']",59796
1383,103.71.154.0/24,136933,132325,1733243191,"['199524', '6762', '9002', '59796', '136933', '132325']","59796,199524"
1384,103.71.154.0/24,136933,132325,1733243192,"['49605', '6762', '9002', '59796', '136933', '132325']",59796
1385,103.71.154.0/24,136933,132325,1733243193,"['396998', '4637', '33891', '59796', '136933', '132325']","59796,396998"
1386,103.71.154.0/24,136933,132325,1733243195,"['263152', '264409', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1387,103.71.154.0/24,136933,132325,1733243195,"['15397', '15958', '59796', '136933', '132325']",59796
1388,103.71.154.0/24,136933,132325,1733243198,"['55720', '2914', '59796', '59796', '136933', '132325']",59796
1389,103.71.154.0/24,136933,132325,1733243199,"['48237', '1299', '59796', '136933', '132325']",59796
1390,103.71.154.0/24,136933,132325,1733243199,"['199524', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']","59796,199524"
1391,103.71.154.0/24,136933,132325,1733243200,"['199524', '33891', '59796', '136933', '132325']","59796,199524"
1392,103.71.154.0/24,136933,132325,1733243201,"['38008', '3356', '2914', '59796', '59796', '136933', '132325']",59796
1393,103.71.154.0/24,136933,132325,1733243202,"['48362', '1299', '59796', '136933', '132325']",59796
1394,103.71.154.0/24,136933,132325,1733243202,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1395,103.71.154.0/24,136933,132325,1733243202,"['6233', '1299', '59796', '136933', '132325']",59796
1396,103.71.154.0/24,136933,132325,1733243202,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1397,103.71.154.0/24,136933,132325,1733243202,"['34927', '1299', '59796', '136933', '132325']",59796
1398,103.71.154.0/24,136933,132325,1733243202,"['58299', '6939', '59796', '136933', '132325']",59796
1399,103.71.154.0/24,136933,132325,1733243202,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796
1400,103.71.154.0/24,136933,132325,1733243202,"['210937', '1299', '59796', '136933', '132325']",59796
1401,103.71.154.0/24,136933,132325,1733243202,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1402,103.71.154.0/24,136933,132325,1733243202,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1403,103.71.154.0/24,136933,132325,1733243202,"['49432', '48362', '1299', '59796', '136933', '132325']",59796
1404,103.71.154.0/24,136933,132325,1733243202,"['3549', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1405,103.71.154.0/24,136933,132325,1733243202,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1406,103.71.154.0/24,136933,132325,1733243202,"['199938', '1299', '59796', '136933', '132325']",59796
1407,103.71.154.0/24,136933,132325,1733243202,"['209650', '34927', '1299', '59796', '136933', '132325']",59796
1408,103.71.154.0/24,136933,132325,1733243202,"['42541', '1299', '59796', '136933', '132325']",59796
1409,103.71.154.0/24,136933,132325,1733243202,"['48362', '1299', '59796', '136933', '132325']",59796
1410,103.71.154.0/24,136933,132325,1733243202,"['35369', '8218', '33891', '59796', '136933', '132325']",59796
1411,103.71.154.0/24,136933,132325,1733243202,"['48362', '9002', '59796', '136933', '132325']",59796
1412,103.71.154.0/24,136933,132325,1733243202,"['46997', '38008', '3356', '2914', '59796', '59796', '136933', '132325']",59796
1413,103.71.154.0/24,136933,132325,1733243202,"['3214', '1299', '59796', '136933', '132325']",59796
1414,103.71.154.0/24,136933,132325,1733243202,"['138195', '3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796
1415,103.71.154.0/24,136933,132325,1733243203,"['35280', '6453', '1299', '59796', '136933', '132325']","59796,35280"
1416,103.71.154.0/24,136933,132325,1733243203,"['917', '3214', '1299', '59796', '136933', '132325']",59796
1417,103.71.154.0/24,136933,132325,1733243203,"['34549', '3257', '33891', '59796', '136933', '132325']",59796
1418,103.71.154.0/24,136933,132325,1733243203,"['34549', '2914', '59796', '59796', '136933', '132325']",59796
1419,103.71.154.0/24,136933,132325,1733243203,"['34549', '1299', '59796', '136933', '132325']",59796
1420,103.71.154.0/24,136933,132325,1733243203,"['206499', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1421,103.71.154.0/24,136933,132325,1733243203,"['206499', '34549', '1299', '59796', '136933', '132325']",59796
1422,103.71.154.0/24,136933,132325,1733243203,"['202365', '206499', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1423,103.71.154.0/24,136933,132325,1733243203,"['202365', '206499', '34549', '1299', '59796', '136933', '132325']",59796
1424,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1425,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1426,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1427,103.71.154.0/24,136933,132325,1733243203,"['205112', '13030', '33891', '59796', '136933', '132325']",59796
1428,103.71.154.0/24,136933,132325,1733243203,"['205112', '50629', '33891', '59796', '136933', '132325']",59796
1429,103.71.154.0/24,136933,132325,1733243203,"['25220', '33891', '59796', '136933', '132325']",59796
1430,103.71.154.0/24,136933,132325,1733243203,"['64475', '3320', '9002', '59796', '136933', '132325']",59796
1431,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796
1432,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1433,103.71.154.0/24,136933,132325,1733243203,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1434,103.71.154.0/24,136933,132325,1733243203,"['213151', '34549', '1299', '59796', '136933', '132325']",59796
1435,103.71.154.0/24,136933,132325,1733243204,"['132825', '174', '1299', '59796', '136933', '132325']",59796
1436,103.71.154.0/24,136933,132325,1733243204,"['917', '25369', '33891', '59796', '136933', '132325']",59796
1437,103.71.154.0/24,136933,132325,1733243204,"['59890', '174', '1299', '59796', '136933', '132325']",59796
1438,103.71.154.0/24,136933,132325,1733243206,"['21700', '3257', '33891', '59796', '136933', '132325']",59796
1439,103.71.154.0/24,136933,132325,1733243207,"['35426', '33891', '59796', '136933', '132325']",59796
1440,103.71.154.0/24,136933,132325,1733243208,"['14630', '1299', '59796', '136933', '132325']",59796
1441,103.71.154.0/24,136933,132325,1733243209,"['4777', '2516', '3257', '33891', '59796', '136933', '132325']",59796
1442,103.71.154.0/24,136933,132325,1733243211,"['328840', '327727', '174', '1299', '59796', '136933', '132325']",59796
1443,103.71.154.0/24,136933,132325,1733243214,"['45049', '6696', '1299', '59796', '136933', '132325']",59796
1444,103.71.154.0/24,136933,132325,1733243217,"['2497', '1299', '59796', '136933', '132325']",59796
1445,103.71.154.0/24,136933,132325,1733243219,"['151381', '150369', '17676', '33891', '59796', '136933', '132325']",59796
1446,103.71.154.0/24,136933,132325,1733243220,"['2497', '1299', '59796', '136933', '132325']",59796
1447,103.71.154.0/24,136933,132325,1733243225,"['8298', '25091', '33891', '59796', '136933', '132325']",59796
1448,103.71.154.0/24,136933,132325,1733243225,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
1449,103.71.154.0/24,136933,132325,1733243225,"['58308', '59689', '30781', '33891', '59796', '136933', '132325']",59796
1450,103.71.154.0/24,136933,132325,1733243225,"['58308', '59689', '30781', '33891', '59796', '136933', '132325']",59796
1451,103.71.154.0/24,136933,132325,1733243225,"['2027', '47160', '33891', '59796', '136933', '132325']",59796
1452,103.71.154.0/24,136933,132325,1733243225,"['199524', '1299', '59796', '136933', '132325']","59796,199524"
1453,103.71.154.0/24,136933,132325,1733243225,"['24482', '33891', '59796', '136933', '132325']",59796
1454,103.71.154.0/24,136933,132325,1733243226,"['35600', '35625', '33891', '59796', '136933', '132325']",59796
1455,103.71.154.0/24,136933,132325,1733243226,"['35280', '6453', '1299', '59796', '136933', '132325']","59796,35280"
1456,103.71.154.0/24,136933,132325,1733243226,"['42473', '2914', '59796', '59796', '136933', '132325']",59796
1457,103.71.154.0/24,136933,132325,1733243226,"['23106', '33891', '59796', '136933', '132325']",59796
1458,103.71.154.0/24,136933,132325,1733243226,"['23106', '4230', '1299', '59796', '136933', '132325']",59796
1459,103.71.154.0/24,136933,132325,1733243226,"['23106', '33891', '59796', '136933', '132325']",59796
1460,103.71.154.0/24,136933,132325,1733243231,"['48362', '9002', '59796', '136933', '132325']",59796
1461,103.71.154.0/24,136933,132325,1733243231,"['8298', '25091', '33891', '59796', '136933', '132325']",59796
1462,103.71.154.0/24,136933,132325,1733243231,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
1463,103.71.154.0/24,136933,132325,1733243231,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
1464,103.71.154.0/24,136933,132325,1733243231,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
1465,103.71.154.0/24,136933,132325,1733243231,"['48362', '1299', '59796', '136933', '132325']",59796
1466,103.71.154.0/24,136933,132325,1733243231,"['48362', '1299', '59796', '136933', '132325']",59796
1467,103.71.154.0/24,136933,132325,1733243231,"['6233', '1299', '59796', '136933', '132325']",59796
1468,103.71.154.0/24,136933,132325,1733243231,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796
1469,103.71.154.0/24,136933,132325,1733243231,"['34927', '1299', '59796', '136933', '132325']",59796
1470,103.71.154.0/24,136933,132325,1733243231,"['210937', '1299', '59796', '136933', '132325']",59796
1471,103.71.154.0/24,136933,132325,1733243232,"['205112', '13030', '33891', '59796', '136933', '132325']",59796
1472,103.71.154.0/24,136933,132325,1733243232,"['205112', '50629', '33891', '59796', '136933', '132325']",59796
1473,103.71.154.0/24,136933,132325,1733243232,"['25220', '33891', '59796', '136933', '132325']",59796
1474,103.71.154.0/24,136933,132325,1733243232,"['58299', '6939', '59796', '136933', '132325']",59796
1475,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '2914', '59796', '59796', '136933', '132325']",59796
1476,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1477,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1478,103.71.154.0/24,136933,132325,1733243232,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796
1479,103.71.154.0/24,136933,132325,1733243232,"['213151', '34549', '1299', '59796', '136933', '132325']",59796
1480,103.71.154.0/24,136933,132325,1733243232,"['34549', '2914', '59796', '59796', '136933', '132325']",59796
1481,103.71.154.0/24,136933,132325,1733243232,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1482,103.71.154.0/24,136933,132325,1733243232,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
1483,103.71.154.0/24,136933,132325,1733243232,"['34549', '1299', '59796', '136933', '132325']",59796
1484,103.71.154.0/24,136933,132325,1733243232,"['49432', '48362', '1299', '59796', '136933', '132325']",59796
1485,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '2914', '59796', '59796', '136933', '132325']",59796
1486,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1487,103.71.154.0/24,136933,132325,1733243232,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
1488,103.71.154.0/24,136933,132325,1733243232,"['199938', '1299', '59796', '136933', '132325']",59796
1489,103.71.154.0/24,136933,132325,1733243232,"['209650', '34927', '1299', '59796', '136933', '132325']",59796
1490,103.71.154.0/24,136933,132325,1733243232,"['41047', '24961', '1299', '59796', '136933', '132325']",59796
1491,103.71.154.0/24,136933,132325,1733243232,"['42541', '1299', '59796', '136933', '132325']",59796
1492,103.71.154.0/24,136933,132325,1733243232,"['917', '3214', '1299', '59796', '136933', '132325']",59796
1493,103.71.154.0/24,136933,132325,1733243232,"['3214', '1299', '59796', '136933', '132325']",59796
1494,103.71.154.0/24,136933,132325,1733243233,"['25160', '1299', '59796', '136933', '132325']",59796
1495,103.71.154.0/24,136933,132325,1733243233,"['14630', '1299', '59796', '136933', '132325']",59796
1496,103.71.154.0/24,136933,132325,1733243233,"['206499', '34549', '1299', '59796', '136933', '132325']",59796
1497,103.71.154.0/24,136933,132325,1733243233,"['202365', '206499', '34549', '1299', '59796', '136933', '132325']",59796
1498,103.71.154.0/24,136933,132325,1733243234,"['64475', '3320', '9002', '59796', '136933', '132325']",59796
1499,103.71.154.0/24,136933,132325,1733243234,"['25160', '1299', '59796', '136933', '132325']",59796
1500,103.71.154.0/24,136933,132325,1733243235,"['13786', '7195', '33891', '59796', '136933', '132325']",59796
1501,103.71.154.0/24,136933,132325,1733243235,"['20080', '2914', '59796', '59796', '136933', '132325']",59796
1502,103.71.154.0/24,136933,132325,1733243235,"['52320', '1299', '59796', '136933', '132325']",59796
1503,103.71.154.0/24,136933,132325,1733243235,"['35710', '3320', '9002', '59796', '136933', '132325']",59796
1504,103.71.154.0/24,136933,132325,1733243236,"['52320', '33891', '59796', '136933', '132325']",59796
