IP Prefix,ASNs
37.239.149.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.150.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.151.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.153.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.155.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.156.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.158.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.159.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.160.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.161.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.162.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.163.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.164.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.165.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.166.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.167.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.168.0/23,"AS19905, AS199739, AS203214, AS50710"
37.239.170.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.171.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.172.0/22,"AS19905, AS199739, AS203214, AS50710"
37.239.176.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.177.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.178.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.179.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.180.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.181.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.182.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.183.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.184.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.185.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.186.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.187.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.188.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.189.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.190.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.191.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.192.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.193.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.194.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.195.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.196.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.197.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.198.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.199.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.200.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.201.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.202.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.203.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.204.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.205.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.206.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.207.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.208.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.209.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.210.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.211.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.212.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.213.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.214.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.215.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.216.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.217.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.218.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.219.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.220.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.221.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.222.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.223.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.224.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.227.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.228.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.229.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.230.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.231.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.232.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.233.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.234.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.235.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.236.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.238.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.239.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.240.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.241.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.242.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.243.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.244.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.245.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.246.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.247.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.248.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.249.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.250.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.251.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.252.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.253.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.254.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.255.0/24,"AS19905, AS199739, AS203214, AS50710"
37.239.0.0/16,"AS19905, AS199739, AS203214, AS50710"
43.230.140.0/22,"AS12975, AS19905"
43.241.156.0/24,"AS12975, AS19905"
43.241.157.0/24,"AS12975, AS19905"
43.241.158.0/24,"AS12975, AS19905"
43.241.159.0/24,"AS12975, AS19905"
43.241.156.0/22,"AS12975, AS19905"
43.243.24.0/22,"AS12975, AS19905"
43.243.32.0/24,"AS12975, AS19905"
43.243.34.0/24,"AS12975, AS19905"
43.243.35.0/24,"AS12975, AS19905"
43.243.32.0/22,"AS12975, AS19905"
43.243.92.0/24,"AS12975, AS19905"
43.243.93.0/24,"AS12975, AS19905"
43.243.94.0/24,"AS12975, AS19905"
43.243.95.0/24,"AS12975, AS19905"
43.243.92.0/22,"AS12975, AS19905"
43.245.156.0/22,"AS12975, AS19905"
43.245.208.0/22,"AS12975, AS19905"
43.255.108.0/22,"AS12975, AS19905"
45.82.60.0/24,"AS19905, AS203217, AS211908"
45.82.61.0/24,"AS19905, AS209733"
45.82.62.0/24,"AS19905, AS209733"
45.82.63.0/24,"AS19905, AS208866"
45.113.108.0/24,"AS12975, AS19905"
45.113.109.0/24,"AS12975, AS19905"
45.113.110.0/24,"AS12975, AS19905"
45.113.111.0/24,"AS12975, AS19905"
45.113.108.0/22,"AS12975, AS19905"
45.113.239.0/24,"AS19905, AS212330"
45.116.248.0/22,"AS12975, AS19905"
45.117.4.0/22,"AS12975, AS19905"
45.117.40.0/24,"AS12975, AS19905"
45.117.41.0/24,"AS12975, AS19905"
45.117.42.0/24,"AS12975, AS19905"
45.117.43.0/24,"AS12975, AS19905"
45.117.40.0/22,"AS12975, AS19905"
45.121.104.0/24,"AS19905, AS63889"
45.121.105.0/24,"AS12975, AS19905"
45.121.106.0/24,"AS19905, AS63889"
45.121.107.0/24,"AS19905, AS63889"
45.121.106.0/23,"AS12975, AS19905"
45.121.104.0/22,"AS12975, AS19905"
45.127.176.0/24,"AS12975, AS19905"
45.127.177.0/24,"AS12975, AS19905"
45.127.178.0/24,"AS12975, AS19905"
45.127.179.0/24,"AS12975, AS19905"
45.127.176.0/22,"AS12975, AS19905"
45.134.202.0/24,"AS12975, AS19905"
45.134.203.0/24,"AS12975, AS19905"
45.134.202.0/23,"AS12975, AS19905"
45.143.28.0/24,"AS19905, AS208341, AS210162, AS212122"
45.143.31.0/24,"AS19905, AS203735, AS206706, AS208324, AS210162"
45.153.116.0/24,"AS19905, AS59588"
45.153.117.0/24,"AS19905, AS59588"
45.153.118.0/24,"AS19905, AS59588"
45.153.119.0/24,"AS19905, AS59588"
45.157.53.0/24,"AS19905, AS208115"
45.158.164.0/23,"AS15510, AS19905"
46.17.88.0/21,"AS15510, AS19905"
46.21.251.0/24,"AS19905, AS209565, AS210016"
46.31.232.0/21,"AS16552, AS19905"
46.60.64.0/18,"AS12975, AS19905"
46.143.172.0/24,"AS19905, AS48204"
46.143.172.0/22,"AS19905, AS35753"
46.184.0.0/17,"AS19905, AS47794"
46.243.16.0/24,"AS197305, AS19905, AS57908"
46.243.20.0/24,"AS197305, AS19905, AS57908"
59.152.88.0/21,"AS12975, AS19905"
62.3.56.0/24,"AS19905, AS210513"
62.3.192.0/18,"AS13285, AS19905"
62.8.96.0/19,"AS19905, AS8586"
62.24.128.0/17,"AS13285, AS19905"
62.40.32.0/19,"AS13280, AS19905"
62.61.160.0/19,"AS19905, AS28885"
62.72.167.0/24,"AS19905, AS60849"
62.112.224.0/19,"AS19905, AS29311"
62.201.192.0/24,"AS19905, AS41032, AS62419"
62.201.199.0/24,"AS19905, AS41032"
62.201.200.0/24,"AS19905, AS41032, AS44217"
62.201.201.0/24,"AS19905, AS41032, AS44217"
62.201.203.0/24,"AS19905, AS41032, AS44217"
62.201.204.0/24,"AS19905, AS41032"
62.201.205.0/24,"AS19905, AS41032, AS44217"
62.201.207.0/24,"AS19905, AS41032, AS44217"
62.201.208.0/24,"AS19905, AS41032, AS44217"
62.201.237.0/24,"AS19905, AS41032, AS62419"
62.201.248.0/24,"AS19905, AS41032, AS44217, AS62419"
62.231.192.0/18,"AS19905, AS28885"
62.241.160.0/19,"AS13285, AS19905"
64.253.32.0/19,"AS19905, AS51048"
65.20.128.0/20,"AS19905, AS199739, AS203214, AS50710"
65.20.144.0/20,"AS19905, AS199739, AS203214, AS50710"
65.20.160.0/21,"AS19905, AS199739, AS203214, AS50710"
65.20.168.0/21,"AS19905, AS199739, AS203214, AS50710"
65.20.176.0/21,"AS19905, AS199739, AS203214, AS50710"
65.20.184.0/22,"AS19905, AS199739, AS203214, AS50710"
65.20.188.0/22,"AS19905, AS199739, AS203214, AS50710"
65.20.192.0/22,"AS19905, AS199739, AS203214, AS50710"
65.20.196.0/22,"AS19905, AS199739, AS203214, AS50710"
65.20.200.0/22,"AS19905, AS199739, AS203214, AS50710"
65.20.204.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.206.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.208.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.210.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.212.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.214.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.216.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.217.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.218.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.219.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.220.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.221.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.222.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.223.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.224.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.226.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.227.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.228.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.229.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.230.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.233.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.235.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.237.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.242.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.249.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.250.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.252.0/23,"AS19905, AS199739, AS203214, AS50710"
65.20.254.0/24,"AS19905, AS199739, AS203214, AS50710"
65.20.128.0/17,"AS19905, AS199739, AS203214, AS50710"
66.9.0.0/19,"AS12975, AS19905"
77.86.0.0/17,"AS12390, AS19905"
77.91.128.0/21,"AS12975, AS19905"
77.91.136.0/21,"AS12975, AS19905"
77.91.148.0/22,"AS19905, AS47253"
77.91.128.0/18,"AS12975, AS19905"
77.232.97.0/24,"AS19905, AS32787"
78.41.60.0/24,"AS19905, AS216346"
78.109.224.0/24,"AS198169, AS19905"
78.109.226.0/24,"AS19905, AS205906"
78.109.233.0/24,"AS198169, AS19905"
78.109.234.0/24,"AS198169, AS19905"
78.109.235.0/24,"AS198169, AS19905, AS203214"
78.109.238.0/24,"AS198169, AS19905, AS203214, AS50710"
78.144.0.0/13,"AS13285, AS19905"
79.77.0.0/16,"AS19905, AS9105"
79.78.0.0/15,"AS19905, AS9105"
79.120.220.0/24,"AS19905, AS211595"
79.132.194.0/24,"AS19905, AS211181"
79.132.196.0/24,"AS19905, AS57324"
80.40.0.0/13,"AS19905, AS9105"
80.76.160.0/24,"AS19905, AS48728"
80.76.161.0/24,"AS19905, AS48728"
80.76.162.0/24,"AS19905, AS48728"
80.76.163.0/24,"AS19905, AS48728"
80.76.164.0/24,"AS19905, AS48728"
80.76.165.0/24,"AS19905, AS211559, AS48728"
80.76.166.0/24,"AS19905, AS211559"
80.76.167.0/24,"AS19905, AS211559"
80.76.168.0/24,"AS19905, AS211559"
80.76.169.0/24,"AS19905, AS211559"
80.76.170.0/24,"AS19905, AS48728"
80.76.171.0/24,"AS19905, AS48728"
80.76.172.0/24,"AS19905, AS48728"
80.76.173.0/24,"AS19905, AS48728"
80.76.174.0/24,"AS19905, AS48728"
80.76.175.0/24,"AS19905, AS48728"
80.233.0.0/17,"AS13280, AS19905"
81.0.120.0/24,"AS12301, AS19905"
81.1.64.0/18,"AS19905, AS9105"
81.6.192.0/18,"AS13285, AS19905"
81.86.0.0/16,"AS19905, AS9105"
81.170.0.0/17,"AS19905, AS9105"
81.178.0.0/15,"AS19905, AS9105"
82.98.128.0/18,"AS19905, AS42612"
82.102.192.0/18,"AS12975, AS19905"
82.119.250.0/24,"AS19905, AS29208"
82.133.0.0/17,"AS13285, AS19905"
82.141.139.0/24,"AS19905, AS211595"
82.178.0.0/19,"AS19905, AS28885"
82.178.33.0/24,"AS19905, AS8529"
82.178.34.0/23,"AS19905, AS28885"
82.178.36.0/22,"AS19905, AS28885"
82.178.40.0/21,"AS19905, AS28885"
82.178.48.0/20,"AS19905, AS28885"
82.178.144.0/21,"AS19905, AS28885"
82.178.152.0/22,"AS19905, AS28885"
82.178.158.0/23,"AS19905, AS8529"
82.178.224.0/20,"AS19905, AS28885"
82.195.32.0/19,"AS16177, AS19905, AS8677"
82.205.0.0/17,"AS12975, AS15975, AS19905"
82.213.0.0/18,"AS12975, AS19905"
83.67.0.0/16,"AS19905, AS9105"
83.100.128.0/17,"AS12390, AS19905"
83.101.128.0/24,"AS19905, AS29690"
83.101.129.0/24,"AS19905, AS29690"
83.101.137.0/24,"AS19905, AS29690"
83.101.138.0/24,"AS19905, AS29690"
83.101.139.0/24,"AS19905, AS29690"
83.101.140.0/24,"AS19905, AS29690"
83.101.141.0/24,"AS19905, AS29690"
83.101.143.0/24,"AS19905, AS29690"
83.101.149.0/24,"AS19905, AS29690"
83.101.150.0/24,"AS19905, AS29690"
83.101.151.0/24,"AS19905, AS29690"
83.101.154.0/24,"AS19905, AS29690"
83.101.155.0/24,"AS19905, AS29690"
83.101.156.0/24,"AS19905, AS29690"
83.101.128.0/19,"AS19905, AS29690"
83.136.40.0/21,"AS13280, AS19905"
83.244.22.0/23,"AS12975, AS19905"
83.244.73.0/24,"AS12975, AS19905"
83.244.74.0/24,"AS12975, AS19905"
83.244.75.0/24,"AS12975, AS19905"
83.244.78.0/24,"AS12975, AS19905"
83.244.79.0/24,"AS12975, AS19905"
83.244.0.0/17,"AS12975, AS19905"
84.1.236.0/24,"AS12301, AS19905, AS211595, AS5483"
84.2.54.0/24,"AS12301, AS19905, AS211595, AS5483"
84.43.0.0/17,"AS12708, AS13285, AS19905"
84.252.192.0/18,"AS19905, AS8586"
85.113.90.0/23,"AS19905, AS50597"
85.113.96.0/19,"AS12975, AS15975, AS19905"
85.154.0.0/16,"AS19905, AS28885"
85.184.240.0/22,"AS12975, AS19905"
85.187.128.0/19,"AS19905, AS55293"
85.194.196.0/22,"AS19905, AS50597"
85.194.248.0/22,"AS19905, AS50597"
86.36.48.0/24,"AS19905, AS29384"
86.36.49.0/24,"AS19905, AS29384"
86.36.104.0/24,"AS19905, AS29384"
86.104.188.0/22,"AS12975, AS19905"
86.107.16.0/22,"AS12975, AS15975, AS19905"
86.111.192.0/24,"AS19905, AS30857"
86.111.193.0/24,"AS19905, AS30857"
86.111.194.0/24,"AS19905, AS30857"
86.111.195.0/24,"AS19905, AS30857"
86.111.192.0/22,"AS19905, AS30857"
86.117.18.0/23,"AS19905, AS49043"
86.117.47.0/24,"AS19905, AS26478"
86.117.140.0/24,"AS19905, AS47444"
86.117.141.0/24,"AS19905, AS47444"
86.117.140.0/23,"AS19905, AS47444"
87.102.0.0/17,"AS12390, AS19905"
87.121.168.0/24,"AS19905, AS201684, AS209726"
87.121.169.0/24,"AS19905, AS201684, AS209726"
87.121.170.0/24,"AS19905, AS201684, AS209726"
87.121.171.0/24,"AS19905, AS201684"
87.121.172.0/24,"AS19905, AS201684"
87.121.173.0/24,"AS19905, AS201684"
87.121.174.0/24,"AS19905, AS201684"
87.121.175.0/24,"AS19905, AS201684"
87.238.139.0/24,"AS19905, AS60385"
87.242.128.0/17,"AS12708, AS13285, AS19905"
87.252.108.0/22,"AS12975, AS15975, AS19905"
89.106.184.0/21,"AS19905, AS5630, AS8677"
89.168.128.0/17,"AS19905, AS9105"
89.204.160.0/19,"AS13280, AS19905"
89.204.192.0/18,"AS13280, AS19905"
89.239.32.0/20,"AS12975, AS19905"
89.240.0.0/14,"AS13285, AS19905"
90.155.126.0/24,"AS19905, AS8789"
91.102.237.0/24,"AS196659, AS19905"
91.102.239.0/24,"AS196659, AS19905"
91.102.232.0/21,"AS196659, AS19905"
91.106.32.0/24,"AS19905, AS58322"
91.106.33.0/24,"AS19905, AS58322"
91.106.34.0/24,"AS19905, AS58322"
91.106.35.0/24,"AS19905, AS58322"
91.106.36.0/24,"AS19905, AS210402"
91.106.37.0/24,"AS19905, AS210402"
91.106.38.0/24,"AS19905, AS210402"
91.106.39.0/24,"AS19905, AS210402"
91.106.40.0/24,"AS19905, AS58322"
91.106.41.0/24,"AS19905, AS58322"
91.106.42.0/24,"AS19905, AS58322"
91.106.43.0/24,"AS19905, AS58322"
91.106.44.0/24,"AS19905, AS210402, AS58322"
91.106.45.0/24,"AS19905, AS210402, AS58322"
91.106.46.0/24,"AS19905, AS210402, AS58322"
91.106.47.0/24,"AS19905, AS210402, AS58322"
91.106.48.0/24,"AS19905, AS210402, AS58322"
91.106.49.0/24,"AS19905, AS210402"
91.106.50.0/24,"AS19905, AS210402, AS58322"
91.106.51.0/24,"AS19905, AS210402, AS58322"
91.106.52.0/24,"AS19905, AS210402"
91.106.53.0/24,"AS19905, AS210402"
91.106.54.0/24,"AS19905, AS210402"
91.106.55.0/24,"AS19905, AS210402"
91.106.56.0/24,"AS19905, AS210402"
91.106.57.0/24,"AS19905, AS210402"
91.106.58.0/24,"AS19905, AS210402"
91.106.59.0/24,"AS19905, AS210402"
91.106.60.0/24,"AS19905, AS210402"
91.106.61.0/24,"AS19905, AS210402"
91.106.62.0/24,"AS19905, AS210402"
91.106.63.0/24,"AS19905, AS210402"
91.146.112.0/21,"AS13285, AS19905"
91.188.192.0/22,"AS12903, AS19905"
91.192.4.0/24,"AS19905, AS202651, AS208324"
91.192.5.0/24,"AS19905, AS203735"
91.192.6.0/24,"AS19905, AS202651"
91.192.7.0/24,"AS19905, AS203735"
91.192.192.0/22,"AS15510, AS19905"
91.205.42.0/24,"AS19905, AS202354, AS203735, AS208324"
91.209.254.0/24,"AS19905, AS51733"
91.215.184.0/22,"AS15510, AS19905"
91.221.58.0/24,"AS19905, AS51733"
91.221.59.0/24,"AS19905, AS51733"
91.239.119.0/24,"AS19905, AS211090"
92.14.0.0/15,"AS13285, AS19905"
92.16.0.0/12,"AS13285, AS19905"
92.119.60.0/24,"AS19905, AS206706, AS208324"
92.119.62.0/24,"AS19905, AS203735"
92.119.63.0/24,"AS19905, AS202651, AS203735, AS208324"
92.205.117.0/24,"AS19905, AS29066"
92.251.240.0/21,"AS13280, AS19905"
92.251.128.0/17,"AS13280, AS19905"
93.93.80.0/24,"AS19905, AS44646"
93.115.252.0/24,"AS19905, AS212330"
93.187.32.0/24,"AS19905, AS56484, AS57324"
93.187.36.0/24,"AS19905, AS56484, AS57324"
94.26.112.0/20,"AS12975, AS19905"
94.72.192.0/18,"AS12390, AS19905"
94.77.192.0/18,"AS19905, AS47794"
94.125.224.0/24,"AS19905, AS47901"
94.125.225.0/24,"AS19905, AS47901"
94.125.226.0/24,"AS19905, AS47901"
94.125.227.0/24,"AS19905, AS47901"
94.125.228.0/24,"AS19905, AS47901"
94.125.229.0/24,"AS19905, AS47901"
94.125.230.0/24,"AS19905, AS47901"
94.125.231.0/24,"AS19905, AS47901"
94.143.208.0/21,"AS19905, AS48645"
94.198.152.0/24,"AS1140, AS19905"
94.198.153.0/24,"AS1140, AS19905"
94.198.154.0/24,"AS1140, AS19905"
94.198.155.0/24,"AS1140, AS19905"
94.198.156.0/24,"AS1140, AS19905"
94.198.157.0/24,"AS1140, AS19905"
94.198.158.0/24,"AS1140, AS19905"
94.198.159.0/24,"AS1140, AS19905"
94.231.199.0/24,"AS19905, AS203735, AS208324"
94.250.224.0/20,"AS19905, AS8586"
95.83.229.0/24,"AS13280, AS19905"
95.83.192.0/18,"AS13280, AS19905"
95.140.160.0/24,"AS19905, AS48937"
95.140.161.0/24,"AS19905, AS48937"
95.172.76.0/24,"AS19905, AS21734"
95.215.104.0/22,"AS12975, AS19905"
103.14.208.0/24,"AS19905, AS211559, AS48728"
103.14.211.0/24,"AS19905, AS211559"
103.17.0.0/24,"AS19905, AS48728"
103.17.1.0/24,"AS19905, AS48728"
103.17.2.0/24,"AS19905, AS48728"
103.17.3.0/24,"AS19905, AS48728"
103.23.124.0/24,"AS19905, AS48728"
103.23.125.0/24,"AS19905, AS48728"
103.23.126.0/24,"AS19905, AS211559"
103.23.127.0/24,"AS19905, AS211559"
103.27.144.0/22,"AS12975, AS19905"
103.37.84.0/24,"AS12975, AS19905"
103.37.85.0/24,"AS12975, AS19905"
103.37.86.0/24,"AS12975, AS19905"
103.37.87.0/24,"AS12975, AS19905"
103.37.84.0/22,"AS12975, AS19905"
103.47.68.0/22,"AS12975, AS19905"
103.49.208.0/22,"AS12975, AS19905"
103.53.4.0/24,"AS12975, AS19905"
103.53.4.0/22,"AS12975, AS19905"
103.57.108.0/24,"AS12975, AS19905"
103.57.109.0/24,"AS12975, AS19905"
103.57.110.0/24,"AS12975, AS19905"
103.57.111.0/24,"AS12975, AS19905"
103.57.108.0/22,"AS12975, AS19905"
103.102.252.0/22,"AS12975, AS19905"
103.193.132.0/22,"AS12975, AS19905"
103.196.120.0/22,"AS12975, AS19905"
103.199.88.0/24,"AS19905, AS48728"
103.199.89.0/24,"AS19905, AS48728"
103.199.90.0/24,"AS19905, AS48728"
103.199.91.0/24,"AS19905, AS48728"
103.199.176.0/22,"AS12975, AS19905"
103.206.36.0/22,"AS12975, AS19905"
103.206.108.0/22,"AS12975, AS19905"
103.209.204.0/22,"AS12975, AS19905"
103.215.4.0/22,"AS12975, AS19905"
103.216.184.0/22,"AS12975, AS19905"
103.225.72.0/24,"AS19905, AS211559, AS48728"
103.225.73.0/24,"AS19905, AS211559, AS48728"
103.225.74.0/24,"AS19905, AS211559, AS48728"
103.225.75.0/24,"AS19905, AS48728"
103.231.104.0/24,"AS12975, AS19905"
103.231.105.0/24,"AS12975, AS19905"
103.231.106.0/24,"AS12975, AS19905"
103.231.107.0/24,"AS12975, AS19905"
103.231.104.0/22,"AS12975, AS19905"
103.239.96.0/22,"AS12975, AS19905"
103.242.60.0/22,"AS12975, AS19905"
103.248.36.0/24,"AS12975, AS19905"
103.248.37.0/24,"AS12975, AS19905"
103.248.38.0/24,"AS12975, AS19905"
103.248.39.0/24,"AS12975, AS19905"
103.248.36.0/22,"AS12975, AS19905"
103.248.244.0/22,"AS12975, AS19905"
109.61.4.0/24,"AS19905, AS210402, AS58322"
109.61.5.0/24,"AS19905, AS210402, AS58322"
109.61.6.0/24,"AS19905, AS210402, AS58322"
109.61.7.0/24,"AS19905, AS210402, AS58322"
109.94.102.0/24,"AS19905, AS213306"
109.94.103.0/24,"AS19905, AS213306"
109.107.155.0/24,"AS19905, AS210837, AS214774"
109.205.112.0/21,"AS19905, AS50597"
109.224.1.0/24,"AS19905, AS203214, AS50710"
109.224.2.0/23,"AS19905, AS203214, AS50710"
109.224.5.0/24,"AS19905, AS203214"
109.224.4.0/22,"AS19905, AS203214, AS50710"
109.224.8.0/22,"AS19905, AS203214, AS50710"
109.224.12.0/24,"AS19905, AS203214, AS50710"
109.224.13.0/24,"AS19905, AS203214, AS50710"
109.224.14.0/24,"AS19905, AS203214, AS50710"
109.224.15.0/24,"AS19905, AS203214, AS50710"
109.224.16.0/22,"AS19905, AS203214, AS50710"
109.224.20.0/22,"AS19905, AS203214, AS50710"
109.224.24.0/22,"AS19905, AS203214, AS50710"
109.224.28.0/24,"AS19905, AS203214, AS50710"
109.224.29.0/24,"AS19905, AS203214, AS50710"
109.224.30.0/23,"AS19905, AS203214, AS50710"
109.224.32.0/24,"AS19905, AS199739, AS203214, AS50710"
109.224.32.0/22,"AS19905, AS203214, AS50710"
109.224.36.0/22,"AS19905, AS203214, AS50710"
109.224.41.0/24,"AS19905, AS203214, AS50710"
109.224.43.0/24,"AS19905, AS203214, AS50710"
109.224.44.0/22,"AS19905, AS203214, AS50710"
109.224.48.0/22,"AS19905, AS203214, AS50710"
109.224.52.0/22,"AS19905, AS203214, AS50710"
109.224.56.0/22,"AS19905, AS203214, AS50710"
109.224.60.0/22,"AS19905, AS203214, AS50710"
109.224.0.0/18,"AS19905, AS203214, AS50710"
109.230.112.0/24,"AS19905, AS57324"
109.230.113.0/24,"AS19905, AS216346"
109.232.162.0/23,"AS12975, AS19905"
113.212.64.0/22,"AS12975, AS19905"
114.129.128.0/19,"AS19905, AS55293"
115.166.128.0/22,"AS12975, AS19905"
118.107.180.0/22,"AS12975, AS19905"
134.0.128.0/18,"AS19905, AS28885"
139.190.176.0/20,"AS12975, AS19905"
139.190.128.0/18,"AS12975, AS19905"
141.6.0.0/16,"AS15495, AS19905, AS209781"
144.48.236.0/22,"AS12975, AS19905"
145.226.0.0/16,"AS19905, AS8255"
145.255.240.0/21,"AS19905, AS60257"
146.109.0.0/16,"AS19905, AS9042"
146.255.0.0/20,"AS19905, AS8586"
