prefix,provider,origin,time,as_path,scrubber,t_start,t_end
103.71.154.0/24,136933,132325,1733243162.0,"['15562', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['15547', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['39351', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['39351', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['1140', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['8218', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['34019', '8218', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['35598', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['14907', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['8283', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['8455', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['6908', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['36924', '35280', '1299', '59796', '136933', '132325']","59796,35280",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['6908', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['62167', '24785', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['286', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['12779', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['3170', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['41722', '20764', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['35598', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['15547', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['14907', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['32653', '3741', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['32653', '3741', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['59414', '3303', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['18106', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['49544', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['49544', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['924', '61138', '55850', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['36236', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['200612', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['6424', '6762', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243162.0,"['6424', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['56457', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['28824', '8896', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['15623', '4455', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['14630', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['6908', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['13830', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['20514', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243163.0,"['5392', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243164.0,"['3320', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243164.0,"['37239', '37468', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243164.0,"['59891', '51395', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243164.0,"['28634', '4230', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243164.0,"['22548', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243165.0,"['58057', '1836', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243165.0,"['58057', '1836', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243166.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243166.0,"['20932', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243167.0,"['1257', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243167.0,"['15605', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243168.0,"['25091', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243168.0,"['396998', '4637', '3491', '136933', '136933', '132325']",396998,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['48237', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['3214', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['57187', '15802', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['51786', '15623', '4455', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['199524', '1299', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['19151', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['917', '3214', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['917', '25369', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['199938', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['209650', '34927', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['42541', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['49432', '48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['13830', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['6233', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['64475', '3320', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['58299', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['210937', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['34927', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243169.0,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243170.0,"['213241', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243170.0,"['35266', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243170.0,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243170.0,"['49544', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['45489', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['207910', '34019', '35625', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['263702', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['25091', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['917', '60068', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['327960', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['199524', '37100', '9002', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['34019', '35625', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243171.0,"['3549', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['41327', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['50877', '204471', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['2500', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['2500', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['59919', '41327', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['38001', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['513', '21320', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['31510', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['62167', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243172.0,"['6881', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243173.0,"['29680', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243173.0,"['59605', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243173.0,"['50628', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243173.0,"['57111', '41327', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243173.0,"['12779', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243174.0,"['37697', '30844', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243175.0,"['35505', '44682', '34304', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243175.0,"['28792', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243176.0,"['3491', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243176.0,"['37697', '37497', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243176.0,"['37697', '37497', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243176.0,"['396998', '4637', '3491', '136933', '136933', '132325']",396998,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243177.0,"['35280', '3356', '3491', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243177.0,"['34177', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243177.0,"['2497', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243177.0,"['3320', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243177.0,"['12350', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243178.0,"['12779', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243179.0,"['328840', '60171', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243179.0,"['49544', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243179.0,"['327804', '37271', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243179.0,"['8660', '1267', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243180.0,"['12779', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243180.0,"['6720', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243180.0,"['43733', '8932', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['271253', '6453', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['835', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['14907', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['29075', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['8896', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['50629', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['17639', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243181.0,"['50629', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243182.0,"['1403', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243183.0,"['6894', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243183.0,"['559', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243183.0,"['204092', '30781', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243183.0,"['199524', '9002', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243184.0,"['57381', '42708', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243184.0,"['12969', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243184.0,"['1280', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243184.0,"['917', '60068', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243184.0,"['24482', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['271253', '6453', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['263152', '264409', '3356', '3223', '136933', '136933', '136933', '136933', '132325']",3223,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['35280', '3356', '3491', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['24482', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['24482', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243185.0,"['19151', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243186.0,"['553', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243187.0,"['61573', '37468', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243187.0,"['202365', '50673', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243187.0,"['34800', '58057', '50673', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243188.0,"['6730', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243188.0,"['7575', '3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243188.0,"['3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243188.0,"['132847', '7474', '7473', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243189.0,"['51185', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243189.0,"['50304', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243189.0,"['20912', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['680', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['131477', '65511', '140096', '917', '60068', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['48070', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['31742', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['35280', '6453', '3491', '136933', '136933', '132325']",35280,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['30950', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243190.0,"['199524', '6939', '136933', '136933', '136933', '132325']",199524,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['394414', '32621', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['21282', '9198', '174', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['196621', '8758', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['25091', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243191.0,"['199524', '6762', '9002', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243192.0,"['49605', '6762', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243193.0,"['396998', '4637', '33891', '59796', '136933', '132325']","396998,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243195.0,"['263152', '264409', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243195.0,"['15397', '15958', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243198.0,"['55720', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243199.0,"['48237', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243199.0,"['199524', '59796', '59796', '59796', '59796', '59796', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243200.0,"['199524', '33891', '59796', '136933', '132325']","199524,59796",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243201.0,"['38008', '3356', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['6233', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['34927', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['58299', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['210937', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['49432', '48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['3549', '3356', '9002', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['199938', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['209650', '34927', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['42541', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['48362', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['35369', '8218', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['48362', '9002', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['46997', '38008', '3356', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['3214', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243202.0,"['138195', '3491', '59796', '59796', '59796', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['35280', '6453', '1299', '59796', '136933', '132325']","59796,35280",1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['917', '3214', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['34549', '2914', '59796', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['34549', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['206499', '34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['206499', '34549', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['202365', '206499', '34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['202365', '206499', '34549', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['58057', '34549', '3257', '33891', '59796', '136933', '132325']",59796,1733243125,1733245098
103.71.154.0/24,136933,132325,1733243203.0,"['58057', '34549', '1299', '59796', '136933', '132325']",59796,1733243125,1733245098
